id	cohort	task_version	sequence	gender	age	SOT_trial	SOT_jitter	SOT_cueOn	SOT_cueOff	SOT_predOn	SOT_predResp	SOT_stimOn	SOT_stimOff	SOT_vasOn_1	SOT_vasOn_2	SOT_vasOn_3	SOT_vasOff_1	SOT_vasOff_2	SOT_vasOff_3	SOT_iti	predResp	predRT	predAcc	stim	targetT_1	targetT_2	targetT_3	targetT_4	targetT_5	vasYN	vasResp_1	vasResp_2	vasResp_3	vasRT_1	vasRT_2	vasRT_3	jitterDuration	stimDuration	itiDuration	trialDuration	trialValidity_1	trialValidity_2	trialValidity_3	trialValidity_4	trialSuccess	trial	condition	block_type	cue	trial_type	desired_prob	actual_prob	block_volatility	outcome	cue_prediction	blockwise_trial	blockNumber	location
329	2	2	1	1	22	5.06188340001972	5.84075720002875	5.11179120000452	5.80814200005261	6.04063390003284	6.31533690000651	8.06012760003796	13.1699729000102	NA	NA	NA	NA	NA	NA	13.1868761000223	1	0.27470299997367	1	1	35	35	35	32	32	0	NA	NA	NA	NA	NA	NA	0.181235286285695	5.10984529997222	1.0721125897174	309499.0009274	1	0	0	0	1	1	1	3	0	1	0.82	0.821428571	0	1	1	1	1	1
329	2	2	1	1	22	14.2707309000543	14.9523301000008	14.323387100012	14.9360822000308	15.1190020000213	15.9082056000479	17.6707887000521	22.7814728000085	NA	NA	NA	NA	NA	NA	22.7983192000538	0	0.789203600026667	0	1	32	35	35	35	32	0	NA	NA	NA	NA	NA	NA	0.141157547666512	5.11068409995642	1.33568803919129	309499.6670737	1	0	0	0	1	2	1	3	0	1	0.82	0.821428571	0	1	1	2	1	1
329	2	2	1	1	22	24.144737100054	24.8304435000173	24.2005902000237	24.8142113000504	24.9622087000171	25.331355500035	27.0990034000133	32.2093350000214	32.2100880000507	34.3936915000086	36.3045561000472	34.3925150000141	36.3038075000513	37.6531885000295	37.677664900024	0	0.369146800017916	0	1	32	32	35	35	35	1	4.60069444444444	66.3194444444444	32.1180555555556	2.06322120002005	1.81122050003614	1.26610539999092	0.111724472696663	5.11033160000807	1.406187400056	309504.7429097	1	1	1	1	1	3	1	3	0	1	0.82	0.821428571	0	1	1	3	1	1
329	2	2	1	1	22	39.0947604000103	39.8386841000174	39.1422634000191	39.8222953000222	40.0382048000465	40.71528210002	42.4580131000257	47.5685223000473	NA	NA	NA	NA	NA	NA	47.5849775000243	1	0.677077299973462	1	1	32	35	35	35	32	0	NA	NA	NA	NA	NA	NA	0.180658240794519	5.11050920002162	1.4191410103221	309499.7132084	1	0	0	0	1	4	1	3	0	1	0.82	0.821428571	0	1	1	4	1	1
329	2	2	1	1	22	49.0145398000022	49.6997904000455	49.0701954000397	49.6690869000158	49.8996521000518	51.0036932000075	52.7681224000407	57.8794472000445	NA	NA	NA	NA	NA	NA	57.8955410000053	1	1.10404109995579	1	1	32	32	35	35	35	0	NA	NA	NA	NA	NA	NA	0.171235688500708	5.11132480000379	1.28476089773208	309499.969567	1	0	0	0	1	5	1	3	0	1	0.82	0.821428571	0	1	1	5	1	1
329	2	2	1	1	22	59.1913060000516	59.8947011000128	59.2483660000144	59.878118600056	60.1106824000017	60.5886205999996	62.3459242000245	67.4422476000036	67.4425919000059	69.4976040000329	72.7305880000349	69.496848800045	72.7299564999994	74.1030745000462	74.1223539000493	0	0.47793819999788	1	0	32	32	25	25	32	1	81.1631944444444	10.0694444444444	78.4722222222222	1.87765229999786	3.08754829998361	1.26997869997285	0.191142589943398	5.09632339997916	1.47675488476868	309506.2116185	1	1	1	1	1	6	2	3	1	1	0.82	0.821428571	0	0	1	6	1	1
329	2	2	1	1	22	75.6098050000146	76.351210300053907	75.6722553000436	76.3353265000042	76.5514938000124	76.8681169000338	78.6206793000456	83.731043000007	NA	NA	NA	NA	NA	NA	83.7472804000136	0	0.316623100021388	1	0	32	32	32	25	25	0	NA	NA	NA	NA	NA	NA	0.18147119893153	5.11036369996145	1.12893529206499	309499.0702049	1	0	0	0	1	7	2	3	1	1	0.82	0.821428571	0	0	1	7	1	1
329	2	2	1	1	22	84.8869087000494	85.5960757000139	84.951300900022	85.579749800032	85.7617903000209	86.6513428000035	88.414768800023	93.5259944000281	NA	NA	NA	NA	NA	NA	93.5421486000414	1	0.88955249998252806	0	0	32	32	32	25	25	0	NA	NA	NA	NA	NA	NA	0.145390963543468	5.11122560000513	1.08617637395273	309499.545215	1	0	0	0	1	8	2	3	1	1	0.82	0.821428571	0	0	1	8	1	1
329	2	2	1	1	22	94.6389452000149	95.3245336000109	94.6945518000284	95.2951025000075	95.5411445000209	96.4113273000112	98.1758611000259	103.286883000052	103.287131700024	104.610231700004	109.617035800009	104.6096731	109.616733400035	110.100108400045	110.119323400024	0	0.870182799990289	1	0	25	25	32	32	32	1	100	NA	0	1.19672820001142	5.00401199999033	0.380466100003105	0.186766114380328	5.11102190002566	1.48376307280229	309506.7679406	1	1	0	1	0	9	2	3	1	1	0.82	0.821428571	0	0	1	9	1	1
329	2	2	1	1	22	111.614432000031	112.365588600049	111.669128500042	112.348104500037	112.516189300048	113.435565100051	115.199858700042	120.309971500013	120.310244100052	122.992140300048	124.087143000041	122.991809400031	124.086598200025	125.135558300011	125.160979100037	0	0.919375800003763	0	1	32	35	35	35	32	1	0	0	0	2.51359049999155	0.930735900008585	0.918445100018289	0.136974399140254	5.11011279997183	1.32876691424537	309504.679237	1	1	1	1	1	10	1	3	0	1	0.82	0.821428571	0	1	1	10	1	1
