id	cohort	task_version	sequence	gender	age	SOT_trial	SOT_jitter	SOT_cueOn	SOT_cueOff	SOT_predOn	SOT_predResp	SOT_stimOn	SOT_stimOff	SOT_vasOn_1	SOT_vasOn_2	SOT_vasOn_3	SOT_vasOff_1	SOT_vasOff_2	SOT_vasOff_3	SOT_iti	predResp	predRT	predAcc	stim	targetT_1	targetT_2	targetT_3	targetT_4	targetT_5	vasYN	vasResp_1	vasResp_2	vasResp_3	vasRT_1	vasRT_2	vasRT_3	jitterDuration	stimDuration	itiDuration	trialDuration	trialValidity_1	trialValidity_2	trialValidity_3	trialValidity_4	trialSuccess	trial	condition	block_type	cue	trial_type	desired_prob	actual_prob	block_volatility	outcome	cue_prediction	blockwise_trial	blockNumber	location
395	2	2	1	2	24	5.04083359998185	5.78584229998523	5.08947960002115	5.76900530001149	5.96884400001727	6.6252771000145	8.368335200008	13.4805363999913	NA	NA	NA	NA	NA	NA	13.5141888000071	1	0.65643309999723	1	1	32	32	35	35	35	0	NA	NA	NA	NA	NA	NA	0.162599944458628	5.11220119998325	1.25158691772496	303471.5256951	1	0	0	0	1	1	1	3	0	1	0.82	0.821428571	0	1	1	1	1	1
395	2	2	1	2	24	14.7806758999941	15.5299069000175	14.8342228999827	15.5136057999916	15.6950573000358	15.9770110999816	17.7498055000324	22.859560700017	NA	NA	NA	NA	NA	NA	22.8762027000193	1	0.281953799945768	1	1	32	32	35	35	35	0	NA	NA	NA	NA	NA	NA	0.144693891940452	5.10975519998465	1.33676049251319	303471.2324343	1	0	0	0	1	2	1	3	0	1	0.82	0.821428571	0	1	1	2	1	1
395	2	2	1	2	24	24.2237009000382	24.9248972000205	24.2796145000029	24.8925283999997	25.0580708000343	25.6898402000079	27.4604224000359	32.5708221999812	32.57222490001	34.7158475000178	36.1792178000323	34.7138493999955	36.1787756999838	37.685491900018	37.7042853999883	1	0.631769399973564	1	1	35	35	35	32	32	1	0	31.9444444444444	4.60069444444444	2.01197789999424	1.36727719998453	1.40342950000195	0.107538001242837	5.1103997999453	1.92981005304097	303477.2106083	1	1	1	1	1	3	1	3	0	1	0.82	0.821428571	0	1	1	3	1	1
395	2	2	1	2	24	39.6461338000372	40.3992215000326	39.7029129000148	40.3825452000019	40.5991300999885	41.5128855000366	43.2853852999979	48.3949322000262	NA	NA	NA	NA	NA	NA	48.4115625999984	1	0.913755400048103	1	1	32	32	35	35	35	0	NA	NA	NA	NA	NA	NA	0.173360247243694	5.10954690002836	1.63213608493781	303472.197462	1	0	0	0	1	4	1	3	0	1	0.82	0.821428571	0	1	1	4	1	1
395	2	2	1	2	24	50.0540394000127	50.7599421000341	50.1139698000043	50.7437917999923	50.9769375000033	51.2248888000031	52.995975900034	58.1065421000239	NA	NA	NA	NA	NA	NA	58.1232065000222	1	0.247951299999841	1	1	32	32	35	35	35	0	NA	NA	NA	NA	NA	NA	0.183014291158306	5.11056619998999	1.79051180066983	303471.6595805	1	0	0	0	1	5	1	3	0	1	0.82	0.821428571	0	1	1	5	1	1
395	2	2	1	2	24	59.9243831000058	60.6220516000176	59.9756469000131	60.5892355000251	60.7884338999866	61.0329398000031	62.7908171000308	67.8995995000005	67.9004392999923	70.124588000006	71.3475857999874	70.1236678999849	71.3472571999882	74.493191800022	74.5167380000348	0	0.24450590001652	1	0	32	32	32	27	27	1	50.9548611111111	0	26.4756944444444	2.13086990005104	1.10562470002333	3.06450079998467	0.134705212299095	5.10878239996964	1.99158129352286	303478.3841355	1	1	1	1	1	6	2	3	1	1	0.82	0.821428571	0	0	1	6	1	1
395	2	2	1	2	24	76.5199694000185	77.2960370000219	76.5829157999833	77.2612606000039	77.4617834000383	77.9701849999838	79.7147582999896	84.8254259999958	NA	NA	NA	NA	NA	NA	84.8415652000112	0	0.5084015999455	1	0	32	32	27	27	32	0	NA	NA	NA	NA	NA	NA	0.13940144083245	5.11066770000616	1.30018485149629	303471.4217918	1	0	0	0	1	7	2	3	1	1	0.82	0.821428571	0	0	1	7	1	1
395	2	2	1	2	24	86.1550471000373	86.8569720000378	86.2110225000069	86.8401500000036	87.0738931000233	87.4573389000143	89.225517200015	94.3364172999864	NA	NA	NA	NA	NA	NA	94.3530049999827	0	0.383445799991023	1	0	32	32	27	27	32	0	NA	NA	NA	NA	NA	NA	0.188293389147039	5.11090009997133	1.11257572681031	303471.1104392	1	0	0	0	1	8	2	3	1	1	0.82	0.821428571	0	0	1	8	1	1
395	2	2	1	2	24	95.4765106000123	96.1853450000053	95.5385100999847	96.1560565999825	96.352195799991	96.7942867000238	98.537296399998	103.647080400027	103.64734309999	106.131102200015	107.051265900023	106.130727000011	107.050953200029	108.402559200011	108.412010700034	0	0.442090900032781	1	0	32	32	27	27	32	1	22.1354166666667	0	0	2.39687649998814	0.796034500002861	1.24212459998671	0.13261800103141	5.10978400002932	1.9946982883848	303476.7301169	1	1	1	1	1	9	2	3	1	1	0.82	0.821428571	0	0	1	9	1	1
395	2	2	1	2	24	110.417740600009	111.176509100012	110.480324500008	111.159894799988	111.377016299986	112.160997500003	113.929203000036	119.039219900034	119.039478200022	120.477875099983	122.150719000027	120.477209100034	122.150281800015	122.809783999983	122.822027200018	1	0.783981200016569	1	1	32	32	35	35	35	1	0	22.3958333333333	0	1.31346129998565	1.55652299994836	0.550999999977648	0.175335132515546	5.1100168999983	1.44823243967318	303475.6524199	1	1	1	1	1	10	1	3	0	1	0.82	0.821428571	0	1	1	10	1	1
